rank,objective,spearman_score_vs_target,pearson_score_vs_target,top_bucket_target_mean,bottom_bucket_target_mean,top_bottom_spread,complexity_penalty,concentration_penalty,max_weight,weight_entropy,effective_n_features,n_features,features,weights
4434,0.27614241298059405,0.2659666634651989,0.2978518053121704,0.6616698841698841,0.47902992277992285,0.1826399613899613,0.0,0.035027834499566673,0.5200556689991334,1.0118436506840167,2.551707511155857,3,rank__trades_per_month|rank__net_profit_is|rank__payoff_ratio_total,0.29593316|0.18401117|0.52005567
4435,0.27589299309453913,0.29825171977981185,0.31442068773086046,0.5409362934362935,0.3554295366795367,0.18550675675675676,0.015,0.0,0.2571742364908357,1.5524938385362554,4.550907109348352,5,rank__win_rate_total|rank__trade_count_total|rank__active_months|rank__win_rate_is|rank__win_rate_oos,0.17872994|0.24784214|0.22960939|0.25717424|0.08664429
4436,0.27571054417313623,0.3031537168624434,0.299773576109131,0.5926978764478764,0.4460424710424711,0.14665540540540534,0.0,0.028696941532365267,0.5073938830647305,0.8247627719154873,2.1446681551659443,3,rank__profit_factor_is|rank__trade_count_is|rank__avg_loss_total,0.50739388|0.45546048|0.03714563
4437,0.2752936703178251,0.28476012055843,0.30345457455831665,0.5941312741312742,0.41595559845559854,0.17817567567567566,0.015,0.0,0.3179482079557984,1.5247692319099846,4.261049544383737,5,rank__profit_factor_is|rank__expectancy_is|rank__net_profit_is|rank__payoff_ratio_total|rank__win_rate_total,0.13426569|0.14953874|0.28250027|0.11574710|0.31794821
4438,0.27528474841246814,0.2979259072848937,0.31750143874350417,0.6417277992277992,0.4856129343629344,0.1561148648648648,0.0,0.17932182660729576,0.8086436532145915,0.620337680757605,1.4874184847890477,3,rank__expectancy_is|rank__net_profit_is|rank__net_profit_total,0.80864365|0.10248135|0.08887500
4439,0.27480407806649937,0.28668537621021883,0.34878714123489757,0.6383783783783784,0.4955598455598456,0.1428185328185328,0.0,0.0,0.3559255804722736,1.097472794994372,2.9931056040051813,3,rank__expectancy_is|rank__trades_per_month|rank__profit_factor_is,0.35592558|0.32308461|0.32098981
4440,0.27478705725323693,0.3021614697188292,0.3433761452150126,0.565588803088803,0.40411679536679534,0.16147200772200765,0.03,0.0,0.2839592532573085,1.5540847608026933,4.329045457531917,6,rank__win_rate_total|rank__trades_per_month|rank__profit_factor_is|rank__net_profit_is|rank__trade_count_oos|rank__win_rate_is,0.26409941|0.01791466|0.28395925|0.14668967|0.23720026|0.05013675
4441,0.27465812328274347,0.30346471969850164,0.3197291735765067,0.5910907335907336,0.446042471042471,0.14504826254826259,0.0,0.03999824484366085,0.5299964896873217,0.8926413591190425,2.249857074183989,3,rank__trade_count_is|rank__trade_count_total|rank__profit_factor_is,0.07202208|0.39798143|0.52999649
4442,0.27461156476071324,0.2579398283631254,0.27843938591062667,0.6794787644787644,0.5045994208494208,0.17487934362934365,0.0,0.0,0.40520933969925027,1.195319860703737,2.9552452154602706,4,rank__trade_count_total|rank__expectancy_is|rank__net_profit_is|rank__payoff_ratio_total,0.12198798|0.08223498|0.39056770|0.40520934
4443,0.27458374918393036,0.27622975705511943,0.32889375273468957,0.5869787644787644,0.3842905405405405,0.2026882239382239,0.045,0.0,0.3668913359249917,1.7454689526771279,4.72788262033707,7,rank__win_rate_is|rank__expectancy_is|rank__trade_count_total|rank__avg_win_total|rank__win_rate_oos|rank__profit_factor_is|rank__trade_count_is,0.14374892|0.09600001|0.08572202|0.17532268|0.07570279|0.36689134|0.05661223
4444,0.27440834564140865,0.25320073752795286,0.25101782682522017,0.681192084942085,0.49541988416988414,0.1857722007722009,0.0,0.016277721138616058,0.4825554422772321,0.9842838587323692,2.5009954916821164,3,rank__payoff_ratio_total|rank__expectancy_is|rank__avg_win_total,0.38738190|0.13006266|0.48255544
4445,0.2742300163569923,0.3365198782738301,0.33723182455770084,0.569242277992278,0.48090733590733586,0.08833494208494214,0.03,0.0,0.3534867145997276,1.6069939877099289,4.385860338158673,6,rank__expectancy_total|rank__profit_factor_oos|rank__payoff_ratio_total|rank__profit_factor_total|rank__avg_win_total|rank__avg_loss_total,0.15515147|0.15142885|0.08295756|0.03862735|0.21834807|0.35348671
4446,0.2737509137998471,0.2822720978699644,0.3162641387489949,0.6441602316602317,0.49119691119691117,0.15296332046332056,0.045,0.0,0.2674812687987819,1.6723626698758833,4.871985393538893,7,rank__avg_loss_total|rank__net_profit_is|rank__payoff_ratio_total|rank__profit_factor_is|rank__expectancy_is|rank__trades_per_month|rank__net_profit_total,0.01565870|0.26748127|0.18574376|0.22435855|0.08842203|0.01704697|0.20128873
4447,0.2731833191017948,0.2610794760414272,0.3200479865837086,0.6660038610038611,0.4920318532818532,0.17397200772200788,0.015,0.0,0.2769229493550333,1.4809842358340044,4.214953671337103,5,rank__profit_factor_is|rank__net_profit_is|rank__trade_count_total|rank__win_rate_oos|rank__payoff_ratio_total,0.27692295|0.24459123|0.23917153|0.03334186|0.20597244
4448,0.2728154465949444,0.2578509704099659,0.2655995680665455,0.6701978764478765,0.4967567567567568,0.17344111969111975,0.0,0.0,0.4377710962155152,1.294321497951267,3.3289457702377,4,rank__payoff_ratio_total|rank__avg_win_total|rank__expectancy_is|rank__win_rate_total,0.43777110|0.16802806|0.15954189|0.23465896
4449,0.2726934526289809,0.27879182803788455,0.2654072902348016,0.6100144787644789,0.44283301158301164,0.16718146718146726,0.0,0.0,0.3755373843653978,1.0946183884482736,2.9757954842174312,3,rank__avg_loss_total|rank__trades_per_month|rank__trade_count_total,0.30778762|0.37553738|0.31667500
4450,0.2726008621411968,0.25922826868393795,0.3031807777484028,0.5756949806949807,0.349165057915058,0.22652992277992273,0.0,0.0,0.432340077335809,1.2260236799128277,3.0820445965712744,4,rank__win_rate_is|rank__profit_factor_oos|rank__win_rate_total|rank__expectancy_total,0.32012318|0.07672623|0.43234008|0.17081051
4451,0.27253644658920984,0.2988292964753485,0.29492507384814876,0.6010617760617761,0.4525772200772201,0.148484555984556,0.0,0.08317214107739693,0.6163442821547939,0.8829702781546368,2.1214087047944057,3,rank__avg_loss_total|rank__trade_count_total|rank__win_rate_oos,0.28645544|0.61634428|0.09720028
4452,0.2724164381622282,0.30045835894993905,0.2820435596796127,0.5863127413127414,0.4463513513513514,0.13996138996138996,0.015,0.0,0.3350247611382749,1.4342273023904781,3.9460784352331495,5,rank__win_rate_is|rank__trade_count_is|rank__expectancy_total|rank__avg_loss_total|rank__trades_per_month,0.33502476|0.25298814|0.02222327|0.17591136|0.21385248
4453,0.27226753440981966,0.2691803594378003,0.29677155502845487,0.674903474903475,0.488730694980695,0.18617277992278003,0.0,0.2020272305059345,0.854054461011869,0.515786605992961,1.3509812768712055,3,rank__trades_per_month|rank__expectancy_is|rank__payoff_ratio_total,0.08144731|0.85405446|0.06449823
4454,0.27218107069348707,0.2955119328907277,0.3201312752424772,0.5455791505791505,0.35542953667953675,0.19014961389961377,0.0,0.09898343627305609,0.6479668725461122,0.8770187346467739,2.052271566575343,3,rank__trade_count_total|rank__trade_count_is|rank__win_rate_total,0.22817124|0.12386189|0.64796687
4455,0.2719070763531048,0.31651202915408605,0.2799328753107218,0.5835714285714285,0.47611003861003864,0.10746138996138987,0.015,0.0,0.3403409585370076,1.4704256572667789,3.973537710289616,5,rank__win_rate_total|rank__avg_loss_total|rank__active_months|rank__trade_count_is|rank__net_profit_is,0.11240810|0.20507691|0.27738679|0.34034096|0.06478723
4456,0.2717648666803459,0.28760357505953354,0.28738554120644677,0.6329874517374517,0.49492760617760617,0.13805984555984557,0.03,0.0,0.24511063180541345,1.6773608016396278,5.094663166633449,6,rank__expectancy_is|rank__payoff_ratio_total|rank__expectancy_oos|rank__avg_loss_total|rank__net_profit_is|rank__trades_per_month,0.14049193|0.19876525|0.16252216|0.24511063|0.22276626|0.03034377
4457,0.27060265703922654,0.3038645804877193,0.3060915803550819,0.5669787644787646,0.423484555984556,0.14349420849420863,0.045,0.0,0.23202793741493388,1.864818728278075,6.083448152836366,7,rank__avg_loss_total|rank__profit_factor_oos|rank__trade_count_oos|rank__trade_count_is|rank__active_months|rank__payoff_ratio_total|rank__profit_factor_is,0.19347594|0.15969445|0.04925880|0.12520415|0.10250048|0.13783825|0.23202794
4458,0.27042042763532553,0.2810725155023113,0.26242989539011835,0.6381370656370656,0.49548262548262556,0.14265444015444007,0.03,0.0,0.23332046476250165,1.7354977741065845,5.436353425147126,6,rank__active_months|rank__expectancy_oos|rank__expectancy_is|rank__profit_factor_total|rank__avg_loss_total|rank__payoff_ratio_total,0.08742130|0.10012371|0.19370570|0.18815551|0.19727331|0.23332046
4459,0.27033401265368084,0.2544151295544658,0.28655716404000486,0.6673503861003861,0.4862548262548262,0.18109555984555992,0.045,0.0,0.23326254303234423,1.8180402911637934,5.6169626214836015,7,rank__trade_count_is|rank__expectancy_is|rank__net_profit_is|rank__win_rate_is|rank__active_months|rank__payoff_ratio_total|rank__profit_factor_is,0.06766754|0.23326254|0.21983045|0.05903474|0.12892188|0.20962433|0.08165851
4460,0.27017238160052076,0.2626492998805781,0.25365220910458264,0.5937355212355213,0.3885859073359073,0.205149613899614,0.03,0.0,0.30067691721371126,1.5527302447536078,4.163738102501976,6,rank__expectancy_is|rank__expectancy_oos|rank__profit_factor_total|rank__active_months|rank__avg_loss_total|rank__trade_count_total,0.06759344|0.03652582|0.30067692|0.22633703|0.29533737|0.07352942
4461,0.2701279994493646,0.2801691263118566,0.35101940217354444,0.6383783783783784,0.49523166023166026,0.14314671814671814,0.03,0.0,0.2576057036960714,1.7369096942467486,5.4015769325990295,6,rank__win_rate_total|rank__trade_count_oos|rank__profit_factor_is|rank__payoff_ratio_total|rank__trade_count_total|rank__net_profit_is,0.12389660|0.14223606|0.25760570|0.16645906|0.09369866|0.21610391
4462,0.27011064191331213,0.3242574807378212,0.3484183810677728,0.512331081081081,0.38480212355212357,0.1275289575289575,0.015,0.0,0.33654883304040917,1.5508345718718552,4.426122442125289,5,rank__win_rate_is|rank__net_profit_is|rank__profit_factor_total|rank__avg_loss_total|rank__active_months,0.20817237|0.15171567|0.33654883|0.16268128|0.14088185
4463,0.26930881617682445,0.25807311529286464,0.2655883728443712,0.6471718146718147,0.45715733590733587,0.19001447876447886,0.0,0.08614266722999539,0.6222853344599908,0.9130150865086054,2.1600225265792523,3,rank__payoff_ratio_total|rank__avg_win_total|rank__net_profit_oos,0.62228533|0.23568101|0.14203366
4464,0.2691941753612431,0.2920760920352276,0.25694682769883537,0.5973455598455598,0.4571283783783784,0.14021718146718143,0.03,0.0,0.3250169526297043,1.6473383044674448,4.624141170506669,6,rank__trades_per_month|rank__payoff_ratio_total|rank__profit_factor_is|rank__win_rate_is|rank__trade_count_oos|rank__avg_loss_total,0.32501695|0.09306984|0.24330111|0.06183816|0.12053950|0.15623445
4465,0.2687867871017681,0.28200552401048595,0.32877391801440237,0.6155164092664093,0.47069015444015444,0.14482625482625483,0.015,0.0,0.2423460446734819,1.5984364587430384,4.8936213391469865,5,rank__profit_factor_is|rank__active_months|rank__trade_count_oos|rank__profit_factor_total|rank__payoff_ratio_total,0.24234604|0.21385818|0.18056700|0.15603406|0.20719471
4466,0.2687021340091124,0.299095870334827,0.3368550520359834,0.5235569498069499,0.35807432432432434,0.16548262548262554,0.015,0.0,0.2590501116374554,1.5901636097602752,4.814998126015073,5,rank__win_rate_total|rank__profit_factor_is|rank__net_profit_total|rank__net_profit_is|rank__win_rate_is,0.21931689|0.25905011|0.16760342|0.20632489|0.14770468
4467,0.2685006035046731,0.28647804098618007,0.3429016334590631,0.5431177606177607,0.36494208494208497,0.17817567567567577,0.015,0.0,0.26947432129765253,1.5089839224652188,4.312461665137666,5,rank__win_rate_is|rank__win_rate_total|rank__avg_win_total|rank__active_months|rank__profit_factor_total,0.22292328|0.26947432|0.05219927|0.26741398|0.18798914
4468,0.268424756544018,0.2565329107714336,0.2785877329907329,0.6535859073359074,0.4821042471042471,0.17148166023166028,0.015,0.0,0.3919394450007678,1.416089258226516,3.652014335428347,5,rank__payoff_ratio_total|rank__trade_count_total|rank__net_profit_total|rank__trade_count_is|rank__profit_factor_is,0.39193945|0.04338435|0.14763955|0.13936078|0.27767588
4469,0.26839275592375395,0.3053307367148508,0.3275984495752682,0.5392567567567567,0.39300193050193055,0.1462548262548261,0.015,0.019496650217829314,0.48899330043565864,1.3673231567457709,3.2018641210666847,5,rank__profit_factor_oos|rank__win_rate_is|rank__expectancy_oos|rank__win_rate_oos|rank__avg_loss_total,0.16785248|0.48899330|0.11287680|0.06140723|0.16887019
4470,0.26830022294119427,0.2663813339132765,0.22708278366696774,0.6213079150579152,0.44765444015444017,0.173653474903475,0.03,0.0,0.263687115704623,1.7411874669611351,5.4234716354651775,6,rank__active_months|rank__payoff_ratio_total|rank__avg_win_total|rank__avg_loss_total|rank__trade_count_total|rank__profit_factor_total,0.15224556|0.10819443|0.21210232|0.26368712|0.12205548|0.14171510
4471,0.2681912666962328,0.2831754870604192,0.29779957195467915,0.5725289575289576,0.4006322393822394,0.1718967181467182,0.045,0.0,0.25031063357896466,1.8228419372228162,5.695194648636609,7,rank__trade_count_oos|rank__trades_per_month|rank__profit_factor_is|rank__expectancy_oos|rank__profit_factor_total|rank__payoff_ratio_total|rank__avg_loss_total,0.04345992|0.06795698|0.25031063|0.15416645|0.15881689|0.11506470|0.21022443
4472,0.26798369829002977,0.273371492895156,0.29100181371568545,0.6417277992277992,0.4854295366795367,0.1562982625482625,0.0,0.0807156735756748,0.6114313471513496,0.8805778936683683,2.126145771852833,3,rank__expectancy_is|rank__net_profit_is|rank__profit_factor_is,0.29673809|0.61143135|0.09183057
4473,0.2674840269825366,0.27082423157125074,0.30077693592918314,0.5682528957528958,0.3809169884169884,0.18733590733590744,0.0,0.0,0.3409271996157117,1.2907433170391096,3.4606279247650575,4,rank__win_rate_is|rank__trade_count_is|rank__profit_factor_is|rank__net_profit_is,0.34092720|0.29052895|0.28530209|0.08324176
4474,0.2669695041054391,0.27667404682091684,0.3060234221466189,0.6001496138996139,0.44570945945945944,0.1544401544401544,0.0,0.0,0.41977849369427217,1.078315148674704,2.8826200165503817,3,rank__active_months|rank__trade_count_oos|rank__payoff_ratio_total,0.41977849|0.25572944|0.32449207
4475,0.26684295644804173,0.2912023221624927,0.30929526016405,0.5965106177606179,0.469449806949807,0.1270608108108109,0.0,0.0,0.406174662438558,1.1582316908167498,2.8841112000662514,4,rank__win_rate_total|rank__profit_factor_is|rank__profit_factor_total|rank__avg_win_total,0.04253648|0.40617466|0.39392452|0.15736434
4476,0.2660017196827653,0.2953045976666889,0.2950862993562391,0.5635666023166023,0.42530888030888025,0.13825772200772202,0.015,0.0,0.3064674483730434,1.5004147118333693,4.2053152202189095,5,rank__avg_loss_total|rank__trade_count_is|rank__trade_count_oos|rank__avg_win_total|rank__win_rate_oos,0.30646745|0.05941455|0.21609145|0.15300745|0.26501910
4477,0.2653452568823907,0.2968299925292601,0.23148422946886915,0.5875386100386101,0.47234073359073364,0.11519787644787643,0.0,0.0,0.31206528891331026,1.3753396653548773,3.9110924806348217,4,rank__trade_count_is|rank__profit_factor_is|rank__avg_loss_total|rank__trades_per_month,0.31206529|0.21912546|0.24839154|0.22041771
4478,0.2652718639458696,0.29645975105776223,0.27843934115212426,0.5668918918918919,0.43585907335907337,0.13103281853281856,0.015,0.0,0.3019569134908497,1.4620198970709521,4.0649037646808175,5,rank__trade_count_total|rank__net_profit_oos|rank__avg_loss_total|rank__win_rate_total|rank__trades_per_month,0.30195691|0.03292347|0.28352865|0.17418187|0.20740909
4479,0.2652684679326354,0.2862410864444214,0.28754360122018147,0.5863127413127414,0.4435086872586873,0.14280405405405405,0.03,0.0,0.28266800384072827,1.6094216729242108,4.557227484048144,6,rank__expectancy_total|rank__win_rate_oos|rank__trade_count_oos|rank__win_rate_is|rank__trade_count_is|rank__avg_loss_total,0.03484360|0.06350222|0.22101110|0.14310433|0.28266800|0.25487075
4480,0.2647926594473978,0.253867172176649,0.2561423809665253,0.6098745173745174,0.4243629343629344,0.185511583011583,0.0,0.0,0.331720696654757,1.365712796790667,3.8369588509871497,4,rank__net_profit_total|rank__payoff_ratio_total|rank__avg_loss_total|rank__trade_count_total,0.25270642|0.19412070|0.33172070|0.22145218
4481,0.26473122905080115,0.2867742341633783,0.2957043418917526,0.5584362934362934,0.3991216216216217,0.15931467181467174,0.045,0.0,0.24044629282571398,1.7577753150900999,5.204577420527485,7,rank__avg_loss_total|rank__win_rate_total|rank__trades_per_month|rank__win_rate_oos|rank__avg_win_total|rank__net_profit_is|rank__trade_count_oos,0.22399684|0.23979241|0.03689494|0.09322334|0.04488894|0.12075724|0.24044629
4482,0.2632073574279475,0.2714610469022271,0.26090712168649144,0.6018339768339768,0.447027027027027,0.15480694980694976,0.03,0.0,0.24818200653981418,1.718775520867399,5.241001512802239,6,rank__win_rate_oos|rank__avg_loss_total|rank__net_profit_is|rank__profit_factor_is|rank__net_profit_total|rank__payoff_ratio_total,0.12514651|0.24747381|0.24818201|0.11706022|0.17712775|0.08500971
4483,0.2630650970603335,0.2942383022287751,0.268646207236669,0.5045704633204634,0.33752895752895756,0.16704150579150584,0.03,0.0,0.35645112550794905,1.6339109808346357,4.4856336694238745,6,rank__expectancy_oos|rank__avg_win_total|rank__expectancy_is|rank__avg_loss_total|rank__win_rate_is|rank__payoff_ratio_total,0.08999247|0.12530446|0.05810769|0.17515251|0.35645113|0.19499175
